dataset_index,unrelated_index,shuffled_blur_index,paired_clean_blur__positive_jaccard,paired_clean_blur__weighted_jaccard,paired_clean_blur__cosine_similarity,paired_clean_blur__top16_jaccard,paired_clean_blur__top32_jaccard,paired_clean_blur__top64_jaccard,paired_clean_blur__top128_jaccard,unrelated_clean_clean__positive_jaccard,unrelated_clean_clean__weighted_jaccard,unrelated_clean_clean__cosine_similarity,unrelated_clean_clean__top16_jaccard,unrelated_clean_clean__top32_jaccard,unrelated_clean_clean__top64_jaccard,unrelated_clean_clean__top128_jaccard,unrelated_clean_blur__positive_jaccard,unrelated_clean_blur__weighted_jaccard,unrelated_clean_blur__cosine_similarity,unrelated_clean_blur__top16_jaccard,unrelated_clean_blur__top32_jaccard,unrelated_clean_blur__top64_jaccard,unrelated_clean_blur__top128_jaccard,shuffled_clean_blur__positive_jaccard,shuffled_clean_blur__weighted_jaccard,shuffled_clean_blur__cosine_similarity,shuffled_clean_blur__top16_jaccard,shuffled_clean_blur__top32_jaccard,shuffled_clean_blur__top64_jaccard,shuffled_clean_blur__top128_jaccard
493,470,483,0.9863251447677612,0.7210475206375122,0.8950528502464294,0.3334597051143646,0.2947385311126709,0.2703710198402405,0.2947745621204376,0.9792618751525879,0.6273382902145386,0.8191449642181396,0.06809724867343903,0.055610138922929764,0.06307574361562729,0.09708990156650543,0.9799942970275879,0.6264539957046509,0.8202357292175293,0.07345007359981537,0.06267444044351578,0.06909087300300598,0.10160796344280243,0.9832473993301392,0.6337999105453491,0.8342114686965942,0.09125036001205444,0.07231166958808899,0.07776792347431183,0.10764779895544052
494,230,344,0.9891902208328247,0.7395279407501221,0.9264638423919678,0.3153037130832672,0.29856187105178833,0.30044224858283997,0.33422142267227173,0.9769412875175476,0.6106919646263123,0.8052797913551331,0.05092909187078476,0.050746358931064606,0.06446537375450134,0.09806200116872787,0.9772977232933044,0.6099194884300232,0.8077724575996399,0.057752806693315506,0.056098371744155884,0.06895031780004501,0.10108766704797745,0.9796130061149597,0.5806552171707153,0.7942627668380737,0.04181194305419922,0.04015783593058586,0.05077950283885002,0.08531469106674194
495,509,670,0.9927814602851868,0.7635786533355713,0.9373548626899719,0.3232976794242859,0.3291798233985901,0.34752926230430603,0.3781304955482483,0.9794543385505676,0.6024021506309509,0.8099981546401978,0.05137580633163452,0.05014069005846977,0.06082239747047424,0.09776286780834198,0.9826523065567017,0.6089186072349548,0.8200511336326599,0.07758928090333939,0.06483804434537888,0.06884042173624039,0.09759602695703506,0.9865830540657043,0.6255969405174255,0.8396953344345093,0.04243280738592148,0.04257987439632416,0.056390177458524704,0.09219204634428024
496,529,989,0.99221271276474,0.7236172556877136,0.9289676547050476,0.20891419053077698,0.20163913071155548,0.21982835233211517,0.26897531747817993,0.9866013526916504,0.6250161528587341,0.8331228494644165,0.06705860048532486,0.05840984359383583,0.06279853731393814,0.0944443866610527,0.9845020174980164,0.6173036694526672,0.8280515074729919,0.0702030137181282,0.05471624433994293,0.06239437311887741,0.09436970949172974,0.978802502155304,0.6121695041656494,0.8143506646156311,0.05621322616934776,0.049574460834264755,0.05858144909143448,0.09400448948144913
497,330,814,0.9904872179031372,0.755604088306427,0.9268608689308167,0.322947233915329,0.3253249526023865,0.3220563232898712,0.34008151292800903,0.9828073978424072,0.6156347393989563,0.823974609375,0.04322982206940651,0.041682805866003036,0.05400702357292175,0.08725263178348541,0.9824788570404053,0.6271146535873413,0.8286516666412354,0.05469389632344246,0.052412066608667374,0.061771221458911896,0.09307404607534409,0.9818247556686401,0.6194325685501099,0.8257063031196594,0.04856308177113533,0.060953810811042786,0.07370457798242569,0.10824640095233917
498,192,993,0.9827591776847839,0.7581459879875183,0.9181458950042725,0.37671908736228943,0.35111087560653687,0.3526817262172699,0.3836512863636017,0.977649986743927,0.6056557893753052,0.8072906136512756,0.06867500394582748,0.06871537864208221,0.0737404078245163,0.10186179727315903,0.9754886627197266,0.5837794542312622,0.7988498210906982,0.07433981448411942,0.0709121972322464,0.07341945916414261,0.10084296017885208,0.9736784100532532,0.5843206644058228,0.8021619915962219,0.1082955077290535,0.10107164084911346,0.08618023991584778,0.1119420975446701
499,388,525,0.9952667951583862,0.7614485025405884,0.9570775032043457,0.34437957406044006,0.3530213534832001,0.354565292596817,0.38546454906463623,0.9788869619369507,0.5877717137336731,0.798110842704773,0.03615136817097664,0.039815206080675125,0.051542967557907104,0.08421526104211807,0.9833903312683105,0.5937057137489319,0.8207351565361023,0.0549870990216732,0.052368976175785065,0.05813872814178467,0.0889204740524292,0.9825219511985779,0.5918238162994385,0.82143634557724,0.035062484443187714,0.03709493204951286,0.05468242987990379,0.09388131648302078
500,471,526,0.9858518838882446,0.7291726469993591,0.9440302848815918,0.4683297872543335,0.4815908372402191,0.4917830228805542,0.5107403993606567,0.9664711952209473,0.5348477363586426,0.7405794858932495,0.04763893410563469,0.05852436274290085,0.06596920639276505,0.0970427542924881,0.9645538330078125,0.5338350534439087,0.7346309423446655,0.04791730269789696,0.05645452067255974,0.06733574718236923,0.09553470462560654,0.9632853865623474,0.5056056976318359,0.7198473215103149,0.035400811582803726,0.03402571380138397,0.04695902019739151,0.08640892803668976
501,555,436,0.9848281741142273,0.6554524898529053,0.8726198673248291,0.2535882890224457,0.2176915556192398,0.21865561604499817,0.24313119053840637,0.9841482043266296,0.608310878276825,0.8219866156578064,0.06463035941123962,0.06989935040473938,0.07982535660266876,0.10898056626319885,0.9839941263198853,0.6121026277542114,0.8218914270401001,0.06802231073379517,0.06777071207761765,0.08005452156066895,0.11314427107572556,0.981538712978363,0.6031317114830017,0.8131599426269531,0.09038735926151276,0.07381989061832428,0.07135629653930664,0.09732002764940262
502,639,230,0.9893154501914978,0.7289149761199951,0.9188777208328247,0.23131467401981354,0.23056580126285553,0.25760236382484436,0.30311155319213867,0.9810222387313843,0.6241781115531921,0.8290106654167175,0.0684894397854805,0.06327926367521286,0.07322962582111359,0.10751301795244217,0.9825430512428284,0.6392627954483032,0.8366000056266785,0.07072464376688004,0.06418635696172714,0.07113698869943619,0.10585732012987137,0.9787209630012512,0.6206133365631104,0.8159752488136292,0.05365496128797531,0.052799563854932785,0.06229466572403908,0.0979892760515213
503,815,861,0.9910382628440857,0.7559657096862793,0.926613450050354,0.2953231632709503,0.3001214861869812,0.2969377338886261,0.3315156400203705,0.984167218208313,0.6272923946380615,0.8320684432983398,0.048401594161987305,0.05476734787225723,0.07036927342414856,0.10785669088363647,0.9844294786453247,0.6307696104049683,0.8345068693161011,0.05727119743824005,0.059361908584833145,0.07333545386791229,0.11226950585842133,0.986817479133606,0.6240033507347107,0.8336517810821533,0.041259609162807465,0.04450608789920807,0.05618986114859581,0.09053166210651398
504,586,455,0.987070620059967,0.764721155166626,0.9304097890853882,0.3946305811405182,0.4087042510509491,0.4323637783527374,0.458442360162735,0.9759407639503479,0.5925254821777344,0.7881575226783752,0.05274724215269089,0.04744354635477066,0.054883480072021484,0.0868602767586708,0.9807136654853821,0.5950778722763062,0.802139163017273,0.05028847977519035,0.04515580087900162,0.056714318692684174,0.08797380328178406,0.9810928106307983,0.5966109037399292,0.8051310777664185,0.06478053331375122,0.05821622908115387,0.06325989961624146,0.09195394068956375
505,217,721,0.9899410009384155,0.7745758295059204,0.9261841177940369,0.47613760828971863,0.44612058997154236,0.4226916432380676,0.42048677802085876,0.9778551459312439,0.6077936887741089,0.7865689396858215,0.053667109459638596,0.05721557140350342,0.0694345012307167,0.10069210827350616,0.9809591770172119,0.6100833415985107,0.7903977632522583,0.05610897019505501,0.05824759975075722,0.06789909303188324,0.09823152422904968,0.9859869480133057,0.622588038444519,0.8264257907867432,0.039066385477781296,0.0442974790930748,0.06185160577297211,0.09970185905694962
506,439,594,0.9868237972259521,0.7812020182609558,0.9252609014511108,0.44615989923477173,0.40100517868995667,0.40307483077049255,0.4321681261062622,0.9785588979721069,0.6111769676208496,0.8032181262969971,0.044879570603370667,0.048897527158260345,0.058864135295152664,0.08913950622081757,0.9801657199859619,0.601105272769928,0.8060095310211182,0.061243899166584015,0.05757197365164757,0.06187927722930908,0.09164109081029892,0.9818789958953857,0.6191942095756531,0.8186870813369751,0.07116514444351196,0.06582394987344742,0.07370904833078384,0.10327358543872833
507,356,239,0.9913991093635559,0.8130188584327698,0.9494839906692505,0.6612814664840698,0.6438159942626953,0.5738696455955505,0.5431135296821594,0.9812510013580322,0.5803354382514954,0.8109803199768066,0.07237644493579865,0.0667998418211937,0.06821390986442566,0.09648402780294418,0.9766815900802612,0.5954301953315735,0.7967404723167419,0.08958009630441666,0.07506273686885834,0.07877133786678314,0.10514260828495026,0.9782457947731018,0.5923574566841125,0.792046070098877,0.0424933135509491,0.05318240448832512,0.07785873115062714,0.11542541533708572
508,916,899,0.9932437539100647,0.7303103804588318,0.9339151978492737,0.3025341033935547,0.26805025339126587,0.27367138862609863,0.3094530701637268,0.9815689921379089,0.6253172159194946,0.8239842653274536,0.09549158066511154,0.08116795122623444,0.08100230991840363,0.10737825930118561,0.9828644394874573,0.6244564056396484,0.8291634917259216,0.0983494222164154,0.08148601651191711,0.08109687268733978,0.10683221369981766,0.981454074382782,0.6138304471969604,0.8249403834342957,0.08200527727603912,0.0680665373802185,0.07082986831665039,0.09868336468935013
509,891,800,0.9869082570075989,0.7634366154670715,0.929053783416748,0.3639344871044159,0.3739195764064789,0.38632485270500183,0.41771379113197327,0.9728391170501709,0.5843394994735718,0.77518630027771,0.04468752443790436,0.04663723334670067,0.059792883694171906,0.09211226552724838,0.974825918674469,0.5783699154853821,0.7763163447380066,0.04471591114997864,0.04653824865818024,0.0569426529109478,0.08720026165246964,0.9775166511535645,0.6029214262962341,0.8029025793075562,0.04535217583179474,0.051761459559202194,0.06937289983034134,0.10177125781774521
510,739,386,0.9919978380203247,0.755670964717865,0.929320752620697,0.31126320362091064,0.3098872900009155,0.3159376382827759,0.34532204270362854,0.9837581515312195,0.612966001033783,0.8186416625976562,0.049757469445466995,0.05659463256597519,0.0664191022515297,0.10178030282258987,0.9845899343490601,0.6236609220504761,0.8264758586883545,0.05624108389019966,0.059459004551172256,0.07029581069946289,0.10503247380256653,0.985241174697876,0.6280167698860168,0.8326858878135681,0.05774993821978569,0.05979272350668907,0.06910483539104462,0.09835274517536163
