feature_index,mean_clean_activation,mean_blur_activation,mean_blur_minus_clean,standardized_change,direction_consistency,mean_change_correct_correct,mean_change_correct_wrong,failure_group_difference,pearson_delta_margin,pearson_pvalue,pearson_qvalue,affine_scale,affine_intercept
23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23751,10.527430055416437,10.649295306510824,0.12186512351036072,0.026821887675422526,0.5404,0.09752125293016434,0.1315273642539978,0.034006111323833466,0.004911206662654877,0.7284497618675232,0.9988109640621736,0.6670616269111633,3.4236936569213867
23752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23757,0.0,7.611707765228895e-08,7.611707530941203e-08,0.0007611707530941203,0.0002,1.094265016376994e-07,0.0,-1.094265016376994e-07,0.004016389138996601,0.7764621376991272,0.9988109640621736,0.0,0.0
23758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23771,11.63307431432977,11.230367343118223,-0.40270769596099854,-0.07669576573364918,0.6272,-0.4644641578197479,-0.030781960114836693,0.4336822032928467,-0.05708367004990578,5.374527245294303e-05,0.005864044997095433,0.7111834287643433,3.6462228298187256
23772,1.6876641584902394e-07,1.27347646927347e-06,1.1047100088035222e-06,0.0066122527406975926,0.0004,-2.4261990461127425e-07,0.0,2.4261990461127425e-07,0.018631065264344215,0.18777069449424744,0.9988109640621736,-2.0304804593251902e-07,1.6876667530141276e-07
23773,4.41857923050316e-06,3.140769442733453e-09,-4.415438525029458e-06,-0.0022946594504353584,0.0002,-6.352184300340014e-06,4.2101465425048445e-08,6.394285719579784e-06,-0.007860654965043068,0.5784144401550293,0.9988109640621736,-1.3204736433181097e-06,4.41857901023468e-06
23774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
